"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhancing Cloud Services: Streamlining Performance Metrics and Cloudlet Scheduling","D. Gritto; T. S. Vasughi","Department of Computer Science, SRM Arts and Science College, Chengalpet, Tamilnadu, India; Department of Computer Applications and Technology, SRM Arts and Science College, Chengalpet, Tamilnadu, India","2023 2nd International Conference on Automation, Computing and Renewable Systems (ICACRS)","26 Jan 2024","2023","","","1841","1848","Enhancing cloud service is the primary goal of cloud stakeholders. It is a comprehensive goal that can be achieved through optimizing performance metrics, effective resource utilization, and prioritizing user satisfaction. These performance metrics, also called Quality of Service (QoS) metrics, are mentioned in the Service Level Agreement (SLA), a contractual document. Optimizing metrics, resource utilization, and user experience requires continuous monitoring systems and cloud technologies such as virtualization, scheduling, migration, consolidation, load balancing, etc. Scheduling cloudlets, virtual machines, and load balancing are crucial for achieving the SLA enumerated QoS and other key demands. In order to monitor the performance and evaluate the effectiveness of any cloud service knowledge on key performance metrics, scheduling and load balancing become imperative. This paper is orchestrated to identify essential performance metrics and explore how scheduling and load balancing algorithms enhance cloud performance. Additionally, it seeks to conduct a comparative evaluation of FCFS, SJF, Min-Min, Max-Min, RASA, Suffrage, and TASA cloudlet scheduling algorithms using CloudSim. This evaluation focuses on key scheduling metrics, including average waiting time, makespan, virtual machine utilization ratio, and load balancing.","","979-8-3503-4023-5","10.1109/ICACRS58579.2023.10404522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10404522","Metrics-SLA-QoS-Scheduling-Load Balancing","Measurement;Cloud computing;Scheduling algorithms;Minimax techniques;Load management;Virtual machining;Service level agreements","","1","","24","IEEE","26 Jan 2024","","","IEEE","IEEE Conferences"
"Towards an Edge Intelligence-Based Traffic Monitoring System","V. Barbuto; C. Savaglio; R. Minerva; N. Crespi; G. Fortino","Dept. of Informatics, Modelling, Electronics and Systems (DIMES), University of Calabria, Rende, Italy; Dept. of Informatics, Modelling, Electronics and Systems (DIMES), University of Calabria, Rende, Italy; Dept. of Wireless Networks and Multimedia Services, Telecom SudParis, Institut Poly technique de Paris, Evry, France; Dept. of Informatics, Modelling, Electronics and Systems (DIMES), University of Calabria, Rende, Italy; Dept. of Informatics, Modelling, Electronics and Systems (DIMES), University of Calabria, Rende, Italy","2023 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","29 Jan 2024","2023","","","3434","3439","Cities have undergone significant changes due to the rapid increase in urban population, heightened demand for resources, and growing concerns over climate change. To address these challenges, digital transformation has become a necessity. Recent advancements in Artificial Intelligence (AI) and sensing techniques, such as synthetic sensing, can elevate Digital Twins (DTs) from digital copies of physical objects to effective and efficient platforms for data collection and in-situ processing. In such a scenario, this paper presents a compre-hensive approach for developing a Traffic Monitoring System (TMS) based on Edge Intelligence (EI), specifically designed for smart cities. Our approach prioritizes the placement of intelligence as close as possible to data sources, and leverages an “opportunistic” interpretation of DT (ODT), resulting in a novel and interdisciplinary strategy to re-engineering large-scale distributed smart systems. The preliminary results of the proposed system have shown that moving computation to the edge of the network provides several benefits, including (i) enhanced inference performance, (ii) reduced bandwidth and power consumption, (iii) and decreased latencies with respect to the classic cloud -centric approach.","2577-1655","979-8-3503-3702-0","10.1109/SMC53992.2023.10393907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10393907","","Smart cities;Soft sensors;Clouds;Vehicle detection;Systems architecture;Water quality;Artificial intelligence","","1","","15","IEEE","29 Jan 2024","","","IEEE","IEEE Conferences"
"Security Challenges and Future Privacy Perspectives in Cloud Computing for Smart City Environments","A. Tayal; G. Bhatia; J. Singh; M. Bansal; G. Anitha","Electrical Engineering Department, GL Bajaj Institute of Technology & Management, Gr. Noida, India; Computer Application Department, GL Bajaj Institute of Technology & Management, Gr. Noida, India; Electrical Engineering Department, GL Bajaj Institute of Technology & Management, Gr. Noida, India; Electrical Engineering Department, GL Bajaj Institute of Technology & Management, Gr. Noida, India; Department of Computer Science and Information Technology, Institute of Aeronautical 5Engineering, Hyderabad","2023 International Conference on Power Energy, Environment & Intelligent Control (PEEIC)","13 Mar 2024","2023","","","473","477","The context of smart cities and cloud computing is essential to understanding the broader landscape in which security challenges and privacy perspectives play pivotal roles in enhancing the quality of life for the residents in smart cities. Smart cities use information and communication technologies (ICT) to optimize resource efficiency. They leverage data, sensors, and connectivity to improve various aspects of urban living, including transportation, energy usage, public services, and sustainability. Cloud computing is an integral part of the infrastructure of smart cities that enables the collection, storage, analysis, and sharing of data and services. This research paper indicates many factors and challenges in the development of cloud-enabled smart city areas and provides potential recommendations. A guideline for future studies on this research topic has also been provided to serve the comparative analysis of the various findings and results.","","979-8-3503-5776-9","10.1109/PEEIC59336.2023.10451628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451628","Smart City;Cloud computing;Cyber Security;Data computing;Internet of Things (IoT)","Cloud computing;Data privacy;Privacy;Smart cities;Collaboration;Transportation;Information and communication technology","","1","","16","IEEE","13 Mar 2024","","","IEEE","IEEE Conferences"
"Software Engineering for Data Intensive Scalable Computing and Heterogeneous Computing","M. Kim","UCLA, Los Angeles, USA",2023 IEEE/ACM International Conference on Software Engineering: Future of Software Engineering (ICSE-FoSE),"4 Mar 2024","2023","","","54","68","With the development of big data, machine learning, and AI, existing software engineering techniques must be re-imagined to provide the productivity gains that developers desire. Furthermore, specialized hardware accelerators like GPUs or FPGAs have become a prominent part of the current computing landscape. However, developing heterogeneous applications is limited to a small subset of programmers with specialized hardware knowledge. To improve productivity and performance for data-intensive and compute-intensive development, now is the time that the software engineering community should design new waves of refactoring, testing, and debugging tools for big data analytics and heterogeneous application development. In this paper, we overview software development challenges in this new data-intensive scalable computing and heterogeneous computing domain. We describe examples of automated software engineering (debugging, testing, and refactoring) techniques that target this data and compute intensive domain and share lessons learned from building these techniques.","","979-8-3503-2496-9","10.1109/ICSE-FoSE59343.2023.00006","National Science Foundation(grant numbers:1764077,1956322,2106838,2106404); ONR(grant numbers:N00014-18-1-2037); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10449671","data-intensive scalable computing;heterogeneous computing;big data analytics;debugging;testing;refactoring;software development tools","Productivity;Debugging;Big Data;Heterogeneous networks;Software;Software engineering;Testing","","1","","38","IEEE","4 Mar 2024","","","IEEE","IEEE Conferences"
"Study and comparison of transportation system architectures for smart city","P. Parmar; T. Champaneria","Computer Department, L. D. College of Engineering, Ahmedabad, India; Computer Department, L. D. College of Engineering, Ahmedabad, India","2017 International Conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC)","5 Oct 2017","2017","","","675","680","IoT refers to a technology which makes every possible device internet ready whose advance use will develop machine-to-machine relationship instead of user-to-machine relationship. These IoT devices includes everything from cell phone, coffee maker, TV, refrigerator, watch etc. A smart city is one that uses Information and communication Technology (ICT) to enhance its standard of living, way of working and sustainability. Internet of Things provide support and ease in the development of smart city. A smart city contains various domains such as waste management, transportation system etc. This paper discusses about existing smart transportation and smart city architectures and compare them with respect to various parameters. Comparison can help in building robust and generic software architecture for transportation domain of smart city.","","978-1-5090-3243-3","10.1109/I-SMAC.2017.8058264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8058264","Smart City;Internet of Things;Smart Transportation;Service Oriented Architecture;Restful;Cyber Physical System","Computer architecture;Smart cities;Cloud computing;Automobiles;Systems architecture","","1","","15","IEEE","5 Oct 2017","","","IEEE","IEEE Conferences"
"Joint Optimization of Throughput and Energy Consumption in Microservices-Based UAV Networks","J. Gómez-DelaHiz; A. Fakhreddine; J. M. Murillo; J. Galán-Jiménez","Dept. of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Institute of Networked and Embedded Systems, University of Klagenfurt, Klagenfurt, Austria; Dept. of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Dept. of Computer Systems and Telematics Engineering, University of Extremadura, Spain",IEEE INFOCOM 2024 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),"13 Aug 2024","2024","","","1","6","The application of Unmanned Aerial Vehicle (UAV) networks to the coverage problem in rural and low-income areas is actively studied nowadays by the research community. A UAV-based network infrastructure is different from traditional cellular networks relying on Base Stations. By mounting small cells on top of UAVs, coverage can be enhanced in regions where network operators avoid to invest due to the low Return on Investment. In case there is a requirement for an enhanced throughput in a rural area (e.g., users requesting IoT applications with strict QoS requriements), a potential solution is to place several UAV s over the same area, thus maximizing the offered throughput. However, this situation would lead to an increase in the energy consumption. To tackle this problem, this paper proposes an optimal solution to the problem of jointly maximizing the offered throughput in rural scenarios where users request microservice-based IoT applications, while minimizing the energy consumption of the swarm of UAV s. A Mixed Integer Linear Programming (MILP)-based formulation is defined and evaluated over realistic scenarios. Experimental results demonstrate how the solution is able to perform UAV placement in a way to maximize the offered throughput in the highest number of areas, while minimizing the total number of deployed UAVs.","2833-0587","979-8-3503-8447-5","10.1109/INFOCOMWKSHPS61880.2024.10620732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10620732","UAV;Throughput;Optimization;MILP;Rural areas","Energy consumption;Costs;Microservice architectures;Quality of service;Throughput;Autonomous aerial vehicles;Mixed integer linear programming","","","","29","IEEE","13 Aug 2024","","","IEEE","IEEE Conferences"
"Research on Artificial Intelligence Platform for Power Dispatching Based on Cloud Native Technology","H. Zhou; Y. He; G. Ma; C. Peng; Y. Nie","Power Dispatching and Control Center, CSG Guangzhou, Guangdong, China; Power Dispatching and Control Center, CSG Guangzhou, Guangdong, China; Power Dispatching and Control Center, CSG Guangzhou, Guangdong, China; Power Dispatching and Control Center, CSG Guangzhou, Guangdong, China; Power Dispatching and Control Center, CSG Guangzhou, Guangdong, China",2024 2nd International Conference on Artificial Intelligence and Automation Control (AIAC),"27 Feb 2025","2024","","","458","463","The power system generates a huge amount of data and requires high real-time performance. At every moment, there is a large amount of data such as power generation, electricity consumption, and equipment operating parameters that need to be processed. Artificial intelligence platforms need to have efficient data processing capabilities to meet the needs of real-time scheduling, otherwise scheduling decisions may be delayed due to data processing delays. Therefore, this article introduces cloud native technology to design an artificial intelligence platform for power dispatching. Cloud native technology supports distributed storage systems, dispersing data across multiple nodes to avoid the problem of insufficient capacity on a single storage device. Using this technology, MapReduce computing, HDFS distributed storage and other services are packaged into an independent and portable container image, and deployed in a Kubernetes cluster to achieve dynamic allocation and scaling of power resources. A data fusion module based on artificial intelligence algorithm design platform. Based on this, design a power dispatch model and introduce particle swarm optimization algorithm to solve the model. The experimental results show that under the application of the research platform, the power grid loss is lower, and the fluctuations in power load and power are more in line with the ideal state.","","979-8-3315-2914-7","10.1109/AIAC63745.2024.10899624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10899624","Cloud native;Power dispatch;Artificial intelligence algorithms;Platform Design","Heuristic algorithms;Power system dynamics;Clustering algorithms;Dispatching;Real-time systems;Power grids;Resource management;Artificial intelligence;Particle swarm optimization;Load modeling","","","","15","IEEE","27 Feb 2025","","","IEEE","IEEE Conferences"
"PRECEDE: Climate and Energy Forecasts to Support Energy Communities with Deep Learning Models","F. Dattola; P. Iaquinta; M. Iusi; D. Federico; R. Greco; M. Talerico; V. Coscarella; L. Legato; I. Pellegrino; S. Bergamaschi; M. Orsini; R. Martoglia; A. Livaldi; A. Jelali; S. Sbreglia; T. Ruga; E. Zumpano; L. Caroprese; C. Lops; S. Montelpare; M. Pierantozzi; M. Aracne","E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; E Way Enterprise Business Solutions, Cosenza, Italy; DataRiver Srl, Modena, Italy; DataRiver Srl, Modena, Italy; DataRiver Srl, Modena, Italy; DataRiver Srl, Modena, Italy; DataRiver Srl, Modena, Italy; DataRiver Srl, Modena, Italy; DIMES Department, University of Calabria, Rende, Italy; DIMES Department, University of Calabria, Rende, Italy; Engineering and Geology Department, University G. d’Annunzio of Chieti-Pescara, Pescara, Italy; Engineering and Geology Department, University G. d’Annunzio of Chieti-Pescara, Pescara, Italy; Engineering and Geology Department, University G. d’Annunzio of Chieti-Pescara, Pescara, Italy; Engineering and Geology Department, University G. d’Annunzio of Chieti-Pescara, Pescara, Italy; University Leonardo da Vinci, Torrevecchia Teatina, Italy",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","4650","4658","Energy optimization is crucial for environmental sustainability, as it reduces resource consumption, minimizes greenhouse gas emissions, and promotes the use of renewable energy. Efficient energy use helps combat climate change and preserves natural ecosystems for future generations. In this paper, a system to support the distribution of photovoltaic energy for Emilia Romagna Energy Communities is proposed. The system will manage and integrate large amounts of data and offer innovative services based on them for calculating climate and energy forecasts. To enable more reliable production estimates and efficient energy storage and distribution, the system will use a platform for managing and integrating data from Regional Climate Models. It will incorporate Machine Learning and Deep Learning models for accurate climate forecasts and optimize energy flows by considering consumption profiles, production forecasts, and storage characteristics. The application background, the proposed methodology, and the current challenges related to the domain will be discussed, with a particular focus on data sources and management operations.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825163","Flexible energy networks;Renewable energy;energy communities;Deep Learning;Machine Learning;Climate variable forecasting","Deep learning;Photovoltaic systems;Renewable energy sources;Biological system modeling;Soft sensors;Production;Predictive models;Data models;Reliability;Meteorology","","","","26","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"Experimental Evaluation of Energy Efficiency Tactics in Industry: Results and Lessons Learned","M. Funke; P. Lago; E. Adenekan; I. Malavolta; I. Heitlager","Vrije Universiteit Amsterdam, The Netherlands; Vrije Universiteit Amsterdam, The Netherlands; Vrije Universiteit Amsterdam, The Netherlands; Vrije Universiteit Amsterdam, The Netherlands; Schuberg Philis, The Netherlands",2024 IEEE 21st International Conference on Software Architecture (ICSA),"24 Jul 2024","2024","","","170","181","Integrating (and evaluating) energy efficiency tactics into daily industrial practice is challenging. This paper addresses the experimental evaluation of energy efficiency tactics in industrial contexts. Based on different real-world scenarios, we assess five energy efficiency tactics for cloud-based software through individual experiments conducted across two companies. The results of the experiments show significant improvements in energy efficiency for three tactics, with two others showing enhanced efficiency albeit without statistical significance. In addition to the experiments, we draw lessons learned and practical insights into utilizing tactics in industrial contexts. Our results could guide practitioners in selecting and applying the most suitable tactic for their individual context. By linking tactics that emerged in the literature with evidence-based measures, we help including sustainability in software architecture design decision making.","2835-7043","979-8-3503-5916-9","10.1109/ICSA59870.2024.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10592775","tactics;energy efficiency;cloud;experiment;sustainability;industrial practice","Industries;Energy consumption;Software architecture;Statistical analysis;Decision making;Energy efficiency;Software","","","","46","IEEE","24 Jul 2024","","","IEEE","IEEE Conferences"
"ORFLEX: Open Platform for Rapid Testing and Deploying Local Flexibility Markets","J. A. Dominguez; S. Sabir; N. Henao; K. Agbossou; J. C. Oviedo-Cepeda; J. Campillo","Institut de Recherche Sur L’hydrogène, Université du Québec à Trois-Rivières, Canada; Institut de Recherche Sur L’hydrogène, Université du Québec à Trois-Rivières, Canada; Institut de Recherche Sur L’hydrogène, Université du Québec à Trois-Rivières, Canada; Institut de Recherche Sur L’hydrogène, Université du Québec à Trois-Rivières, Canada; Institut de Recherche Hydro-Quebec, Shawinigan, Canada; Ministry of Mines and Energy, Colombia",IECON 2024 - 50th Annual Conference of the IEEE Industrial Electronics Society,"10 Mar 2025","2024","","","1","6","Local Flexibility Markets (LFMs) play a crucial role in modern electrical grids as they can address grid congestion by efficiently exploiting demand-side flexibility through market-clearing algorithms and incentive signals. However, demo projects worldwide offer limited access to detailed information that enables a good understanding of market design, estimating computational requirements, and exploring different algorithms at multiple levels. Accordingly, This paper introduces ORFLEX, an open-source platform for rapid testing and deploying local flexibility markets. ORFLEX exhibits salient features, including scalability, agile deployment, and secure interactions by leveraging cloud and edge infrastructure and Functions as a Service (FaaS). The platform aims to provide a go-to guide for LFM implementation. The proposal was validated using a straightforward market with a hierarchical configuration involving a market operator, a spot market aggregator, and many flexumers. Experimental results revealed the systems’s ability to assist in large-scale deployments while increasing the number of participants on the demand side. The methodical simulation insights will help market designers and regulators to properly develop LFMs and analyze the impacts of different clearing and demand-side flexibility estimations.","","978-1-6654-6454-3","10.1109/IECON55916.2024.10905357","Science and Engineering Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10905357","Local flexibility markets;Function-as-a-service;Edge computing;Cloud computing;Market clearing","Electric potential;Regulators;Scalability;Stochastic processes;Estimation;Hardware;Proposals;Usability;Testing;Load modeling","","","","17","IEEE","10 Mar 2025","","","IEEE","IEEE Conferences"
"METIS: An AI Assistant Enabling Autonomous Spacecraft Operations for Human Exploration Missions","C. Hartmann; F. Speth; D. Sabath; F. Sellmaier","German Aerospace Center (DLR e.V.), Wessling, Germany; SVA System Vertrieb Alexander GmbH, Wiesbaden, Germany; German Aerospace Center (DLR e.V.), Wessling, Germany; German Aerospace Center (DLR e.V.), Wessling, Germany",2024 IEEE Aerospace Conference,"13 May 2024","2024","","","1","22","Today, human space exploration faces persistent and new challenges. Most prominently limited crew size, limits on crew time and utilization, as well as the costs of 24/7/365 operations are the main drivers for innovations towards increased autonomy. Furthermore, in the future, when considering destinations beyond lunar orbit, signal delay simply prevents the conventional operational concept of real-time monitoring and control for crewed missions. To overcome those challenges, this paper will introduce METIS, the Mars Exploration Telemetry-driven Information System. METIS is a novel intelligent assistant enabling autonomous operations of crewed spacecraft based on artificial intelligence (AI) and machine learning (ML). METIS is currently being developed at the Columbus Control-Center (Col-CC), which is part of the German Space Operations Center (GSOC). On behalf of the European Space Agency (ESA), Col-CC is responsible for the operation of the Columbus module of the International Space Station (ISS). Columbus was launched on February 7, 2008, docked to the ISS a few days later on February 11 and has been a part of the ISS since then. It is the basis on which METIS is developed. The assistant is designed after John L. Boyds OODA (Observe-Orient-Decide-Act) loop for human decision making, where each function in the model is developed as an individual computerized agent. This paper will introduce the high-level system architecture of this multi-agent-system (MAS), as well as human interaction embedded in the system. Furthermore, we will show each of the agents in greater detail, their functions and the interaction between the agents. Since some agents rely on machine learning (ML) from the field of artificial intelligence (AI) we use multiple data sources from the Columbus module, including but not limited to on-board telemetry, operational data files (ODFs, i.e. procedures), and anomaly reports, to train and test the system. We will highlight how these data sources are brought together and the database we deploy to enable access to the data in a machine-readable format. Since METIS is intended to be used by both ground personnel, as well as on-board crew, we will show how METIS is planned to be utilized within Col-CC and on-board. For this we envision a step-wise approach, where METIS is first used and tested in conjunction with the Columbus simulator to perform certain ground and on-board activities and react to a set of known anomalies. In this first step ground controllers will still be heavily involved in development, to identify areas that need further improvements and further increase the capabilities of the system. This work represents a significant step towards full crew autonomy by supporting quick and reliable decision making in the highly dynamic environment that is human space exploration. AI/ML enabled solutions to new and old challenges have the potential to revolutionize the space sector and METIS represents one possible contribution to make space more accessible to humans, increase system reliability, reduce cost of operations and help prepare for deep space exploration beyond lunar orbit.","1095-323X","979-8-3503-0462-6","10.1109/AERO58975.2024.10521154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10521154","","Space vehicles;Costs;Soft sensors;Decision making;Systems architecture;Real-time systems;Orbits","","","","39","IEEE","13 May 2024","","","IEEE","IEEE Conferences"
"LV grid state estimation using local flexible assets: a federated learning approach","S. Čaušević; S. Sharma; S. Ben Aziza; A. van der Veen; E. Lazovik","Netherlands Organisation for Applied Scientific Research (TNO), The Netherlands; Netherlands Organisation for Applied Scientific Research (TNO), The Netherlands; Netherlands Organisation for Applied Scientific Research (TNO), The Netherlands; Netherlands Organisation for Applied Scientific Research (TNO), The Netherlands; Netherlands Organisation for Applied Scientific Research (TNO), The Netherlands",27th International Conference on Electricity Distribution (CIRED 2023),"29 Sep 2023","2023","2023","","1045","1049","To tackle the current needs of power operations in distributed context the new digital means are required to be able to exchange information between the energy market players in safe fashion. This paper tackles the solution allowing efficient exchange of sensitive information between the local assets and centralized powerful analysis of the state of the assets. We show how to apply Federated Learning distributed technique, including platform and local predictive models which are used in learning the state of the whole grid centrally without sharing sensitive data in huge amounts.","","978-1-83953-855-1","10.1049/icp.2023.0624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10267781","","","","","","","","29 Sep 2023","","","IET","IET Conferences"
"Air Quality Prediction in Smart Cities Using Regression Techniques","R. Gupta; K. Khandal; M. Kandan","Department of Computer Science and Engineering, SRMIST, Chennai, India; Department of Computer Science and Engineering, SRMIST, Chennai, India; Department of Computer Science and Engineering, SRMIST, Chennai, India",2024 2nd International Conference on Networking and Communications (ICNWC),"28 May 2024","2024","","","1","6","Air pollution in smart cities presents a significant risk to public health and general welfare. Precise air quality forecasting is essential for successful pollution reduction and long-term urban growth. This study performs a comprehensive comparative analysis of air quality prediction utilizing four regression techniques: Random Forest regression, Linear regression, Decision Tree regression, and XGBoost regression. The study seeks to determine the best effective model by evaluating criteria such as R2 measurements and Mean Absolute Error.The results demonstrate that the XGBoost regression method surpasses competing algorithms in terms of efficiency and accuracy. Moreover, the use of cloud computing technologies has greatly enhanced the implementation speed of these tactics. Utilizing distributed computing resources allows for real-time air quality forecasts, facilitating quick decision-making and proactive measures to combat air pollution incidents.This work enhances air quality prediction methods in smart cities by highlighting the effectiveness of the XGBoost regression algorithm. The study highlights the crucial need of utilizing advanced regression techniques and cloud computing to improve the precision and effectiveness of air quality forecasts, aiding in proactive efforts to address air pollution and create healthier urban settings.","","979-8-3503-6526-9","10.1109/ICNWC60771.2024.10537556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10537556","Air quality prediction;Smart cities;Regression techniques;XGBoost;Random Forest regression;Linear regression;Decision Tree regression;Cloud computing integration;R2 measures;Mean Absolute Error;Real-time forecastin","Smart cities;Atmospheric measurements;Atmospheric modeling;Predictive models;Air pollution;Real-time systems;Pollution measurement","","","","15","IEEE","28 May 2024","","","IEEE","IEEE Conferences"
"Front Matter","",,TENCON 2019 - 2019 IEEE Region 10 Conference (TENCON),"12 Dec 2019","2019","","","1","107","Front Matter","2159-3450","978-1-7281-1895-6","10.1109/TENCON.2019.8929546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8929546","","IEEE Regions;Conferences;Industries;IEEE Sections;Publishing;IEEE members;Organizations","","","","","IEEE","12 Dec 2019","","","IEEE","IEEE Conferences"
"Illuminating Urban Landscapes using IoT Based Approach for Smart Street Lighting","S. Gupta; S. Mehta; V. Shrivastava; A. K. Singh","Department of Electrical Engineering, National Institute of Technology Delhi, New Delhi; Department of Electrical Engineering, National Institute of Technology Delhi, New Delhi; Department of Electrical Engineering, National Institute of Technology, Srinagar, Uttarakhand; Department of Electrical Engineering, National Institute of Technology Delhi, New Delhi",2024 3rd International Conference on Artificial Intelligence For Internet of Things (AIIoT),"2 Jul 2024","2024","","","1","6","This paper presents an innovative urban infrastructure solution by embedding environmental sensors in Arduino-based smart streetlights. These luminaires, equipped with Light Dependent Resistors (LDRs) and motion sensors, offer adaptive lighting for safety and energy efficiency. The integrated environmental sensor measures air quality, noise levels, and humidity, transforming streetlights into data collection nodes for comprehensive environmental monitoring. Real-time data transmission to a central server establishes a distributed network across the city. This dual-functionality approach not only enhances energy efficiency through adaptive lighting but also provides valuable insights for informed decision-making in urban development, pollution mitigation, and resource allocation. The project aligns with smart city development principles, contributing to sustainability and efficiency in urban ecosystems.","","979-8-3503-7212-0","10.1109/AIIoT58432.2024.10574593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10574593","Arduino;LDR;MOSFET;LED;PIR","Pollution;Decision making;Lighting;Energy efficiency;Real-time systems;Safety;Environmental monitoring","","","","16","IEEE","2 Jul 2024","","","IEEE","IEEE Conferences"
"INGR Roadmap Connecting the Unconnected Chapter","S. Dixit; A. Dutta; S. Agrawal; M. A. Olivas; V. Bhatia; C. D. A. Carrillo; P. Jha; M. Jabhera; A. Karna; S. P. Khanganba; C. Kimambo; R. Lara-Cueva; F. Mekuria; A. Mody; N. Wasilwa; B. Kloza; M. Borst","Basic Internet Foundation, Norway; University of Oulu, Wireless World Research Forum, Finland; Applied Physics Labs, Johns Hopkins University, USA; C-DoT, India; National University of Engineering, Nicaragua; Indian Institute of Technology, Indore, India; Universidad de las Fuerzas Armadas - ESPE, Ecuador; Indian Institute of Technology, Bombay, India; University of Dodoma, Tanzania; C-DoT, India; Indian Institute of Technology, Indore, India; African Childs Project, Tanzania; Universidad de las Fuerzas Armadas ESPE, Ecuador; Council of Scientific and Industrial Research (CSIR), South Africa; A5 Systems LLC; Communications Authority of Kenya; NA; NA",2022 IEEE Future Networks World Forum (FNWF),"8 Mar 2023","2022","","","1","75","Connecting the Unconnected or under-connected (CTU) is the holy grail of transforming the lives of over 3 billion people around the globe with wireless Internet who are yet to experience its value in multiple ways. If this could be accomplished, its impact on the society would be enormous. This white paper from the IEEE Future Networks CTU Working Group endeavors to highlight the need to consider the CTU requirements in 5G and B5G networks in the standardization process, in the development of the use cases, and affordable solutions. In its Vision 2030 SDG (Sustainability Development Goals) the United Nations has proclaimed access to Internet as basic human right and has said that these goals cannot be achieved without affordable access to Internet by everyone on this planet. While there are numerous projects and initiatives ongoing around the world, these are fragmented and lack the critical mass and coordination to be able to impact the future standards, product development, and cost of deployment otherwise achievable by volume. Although difficult to pin down, to define a threshold for basic connectivity for all is important. But it would need to be flexible to adapt to changing times. It is the goal of the CTU group to create an open platform where the experts can bring their ideas, solutions, and potentially collaborate to create large global projects and influence the network service providers, manufacturers and their governments. This white paper defines the CTU working group's charter, scope, and provides a brief overview of the relevant stakeholders and linkages between them. Then the paper goes into the current status of the CTU landscape and where we want to reach to accomplish the vision of connecting everybody, especially those living in rural and remote areas. We present the various standards and industry fora and how they are interlinked. While technologies are available today, they need to be customized and optimized at the systems level to bring down the cost of the network in order to be affordable. In addition, the content needs to be relevant and in local languages to be useful, not to mention the need to offer innovative human computer interaction (HCI) solutions (that are not text based) so that people who are not literate or are digitally disadvantaged can easily use the devices and consume services. Another important area is that of flexible spectrum allocation regime at the lower range of the spectrum to increase reach and coverage. Use of renewable energy sources will enable deployment in remote areas where there is lack of power grid, or it is intermittent. Thus, this white paper identifies a number of technology gaps to be filled in by 5G and B5G networks, such that access is affordable and content and services are actually consumed by the targeted set of users. Technology aside, the need to develop innovative business models is a must to be commercially sustainable in the long-term. A number of such models, especially designed for the rural population, are proposed, such as Village Level Entrepreneur (VLE) Freemium (Free + Premium), revenue sharing among the chain of service providers, subsidized billing by USOF (Universal Service Obligation Funds). Finally, the white paper presents a 10-year roadmap starting from the current state to 3 years, 5 years and 10 years.","2770-7679","978-1-6654-6250-1","10.1109/FNWF55208.2022.00134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10056704","Digital Divide;5G;B5G;CTU;SDG;IEEE Future Networks;Rural and remote connectivity;United Nations;Societal impact of ICT;Network slicing;Spectrum management;content management;HCI;IoT;TV white space;Satellite;Community networks;VLE;InfoInternet;Internet Lite;Business models","Human computer interaction;Wireless communication;Costs;5G mobile communication;Sociology;Internet;Stakeholders","","","","53","IEEE","8 Mar 2023","","","IEEE","IEEE Conferences"
