"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Serverless Sky Computing: An Investigation on Global Workload Distribution to Mitigate Carbon Intensity, Network Latency, and Cost","R. Cordingly; J. Kaur; D. Dwivedi; W. Lloyd","School of Engineering and Technology, University of Washington, Tacoma, Washington, USA; School of Engineering and Technology, University of Washington, Tacoma, Washington, USA; School of Engineering and Technology, University of Washington, Tacoma, Washington, USA; School of Engineering and Technology, University of Washington, Tacoma, Washington, USA",2023 IEEE International Conference on Cloud Engineering (IC2E),"6 Nov 2023","2023","","","59","69","The high demand for energy consumption and the resulting carbon footprint of the cloud pose significant sustainability challenges, as cloud data centers consume vast amounts of energy. The emergence of serverless cloud computing platforms has opened up new avenues for more sustainable cloud computing. Serverless Function-as-a-Service (FaaS) cloud computing platforms facilitate deploying applications as decoupled microservices to leverage automatic rapid scaling, high availability, fault tolerance, and on-demand pricing. The absence of always-on hosting costs associated with virtual machines enables serverless functions to be deployed with many different function configurations and cloud regions to achieve high performance, low network latency, and reduced costs. In this paper, we investigate the utility of a global sky computing platform where serverless resources are aggregated between up to 19 distinct cloud regions. We prototype a serverless load distribution system to distribute client requests across serverless aggregations to minimize performance objectives, including network latency, runtime, hosting costs, and carbon footprint. To evaluate our serverless distribution system's ability to meet performance objectives, we continuously executed large experiments across 19 regions around the world from November 2022 through March 2023. Our serverless load distribution approach using aggregated resources reduced the carbon intensity of a globally distributed serverless application by up to 99.8%, network latency by 65%, or hosting costs by 58% by optimizing function routing to deployments with optimal hardware configurations.","2694-0825","979-8-3503-4394-6","10.1109/IC2E59103.2023.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10305816","Sky Computing;Serverless Computing;Function-as-a-Service;Green Computing","Cloud computing;Costs;Runtime;Prototypes;Pricing;Routing;Virtual machining","","6","","26","IEEE","6 Nov 2023","","","IEEE","IEEE Conferences"
"Memory-Efficient Hashed Page Tables","J. Stojkovic; N. Mantri; D. Skarlatos; T. Xu; J. Torrellas",University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; Carnegie Mellon University; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","1221","1235","Conventional radix-tree page tables have scalability challenges, as address translation following a TLB miss potentially requires multiple memory accesses in sequence. An alternative is hashed page tables (HPTs) where, conceptually, address translation needs only one memory access. Traditionally, HPTs have been shunned due to high costs of handling conflicts and other limitations. However, recent advances have made HPTs compelling. Still, a major issue in HPT designs is their requirement for substantial contiguous physical memory.This paper addresses this problem. To minimize HPTs’ contiguous memory needs, it introduces the Logical to Physical (L2P) Table and the use of Dynamically-Changing Chunk Sizes. These techniques break down the HPT into discontiguous physical-memory chunks. In addition, the paper also introduces two techniques that minimize HPTs’ total memory needs and, indirectly, reduce the memory contiguity requirements. These techniques are In-place Page Table Resizing and Per-way Resizing. We call our complete design Memory-Efficient HPTs (ME-HPTs). Compared to state-of-the-art HPTs, ME-HPTs: (i) reduce the contiguous memory allocation needs by 92% on average, and (ii) improve the performance by 8.9% on average. For the two most demanding workloads, the contiguous memory requirements decrease from 64MB to 1MB. In addition, compared to state-of-the-art radix-tree page tables, ME-HPTs achieve an average speedup of 1.23× (without huge pages) and 1.28× (with huge pages).","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071061","Virtual memory;Page tables;Hashed page tables","Costs;Scalability;Memory management;Resource management","","6","","91","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"A Cloud-based Auto-Scaling System for Virtual Resources to Back Ubiquitous, Mobile, Real-Time Healthcare Applications","S. Khader Basha; N. R. Purimetla; D. Roja; N. Vullam; L. Dalavai; S. S. Vellela","Dept. of CSE-Data Science, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE-Data Science, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Engineering and Technology, Guntur, AP, India; Dept. of CSE-Data Science, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE-Data Science, Chalapathi Institute of Technology, Guntur, AP, India",2023 3rd International Conference on Innovative Mechanisms for Industry Applications (ICIMIA),"18 Apr 2024","2023","","","1223","1230","The utilisation of virtualization technologies in conjunction with cloud computing has emerged as a significant and influential trend within the Information Technology (IT) sector. Cloud computing has significantly transformed the development landscape of mobile ubiquitous services by introducing notable attributes such as reliability and cost-effectiveness. Consequently, it has successfully penetrated the market, bringing about substantial changes in the industry. While it is possible to easily convert numerous types of best-effort mobile ubiquitous applications to cloud infrastructures, it is crucial to thoroughly analyse essential elements in order to enhance the effectiveness of cloud computing infrastructures for real-time healthcare applications. When programme clients observe an anomaly, there is a substantial increase in the data transfer rate. Nevertheless, there are inherent issues in the current allocation of computational resources by server-side processes to effectively manage the fluctuating and time-varying data quantities. This article introduces a novel auto-scaling technique for servers, which aims to dynamically allocate virtual resources. The suggested method’s efficacy in scaling virtual resources up and down in response to the number of real-time tasks is evaluated through testing conducted on an Amazon EC2 platform. The obtained findings demonstrate the efficient performance of the mechanism.","","979-8-3503-4363-2","10.1109/ICIMIA60377.2023.10426107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10426107","Cloud computing;Healthcare;Auto-scaling;Mobile ubiquitous;Amazon Elastic Compute Cloud","Cloud computing;Medical services;Real-time systems;Servers;Virtualization;Task analysis;Testing","","6","","32","IEEE","18 Apr 2024","","","IEEE","IEEE Conferences"
"Surveillance Drone Cloud and Intelligence Service","S. Richhariya; K. Wanaskar; S. Shrivastava; J. Gao","Department of Computer Engineering, San Jose State University, San Jose, USA; Department of Computer Engineering, San Jose State University, San Jose, USA; Department of Computer Engineering, San Jose State University, San Jose, USA; Department of Computer Engineering, San Jose State University, San Jose, USA","2023 11th IEEE International Conference on Mobile Cloud Computing, Services, and Engineering (MobileCloud)","30 Aug 2023","2023","","","1","10","According to a PRNewswire research report, the drone cloud surveillance intelligence market will witness a YOY growth of 12.05% in 2023, with a CAGR of 13.58% during the forecast period. This burgeoning demand has spurred an increased interest in the research and development of cloud platforms for drone integration services. In this paper, we define the drone cloud concept, propose a surveillance drone cloud with reference infrastructure, and discuss various drone cloud service and deployment models. We also address challenges, issues, and needs associated with surveillance drone AI services and taxonomy. Furthermore, we explore opportunities in integrating drone technology with cloud computing, real-time data sharing, and drone-human interaction support, while proposing a smart drone service model for efficient resource utilization. Our analysis offers insights into the present state and future directions of drone cloud surveillance technology.","2573-7562","979-8-3503-2279-8","10.1109/MobileCloud58788.2023.00007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10229479","Drone;Drone cloud surveillance;Cloud computing;Surveillance system;Surveillance cloud;Cloud Service;Cloud intelligence","Cloud computing;Surveillance;Computational modeling;Taxonomy;Real-time systems;Data models;Resource management","","5","","37","IEEE","30 Aug 2023","","","IEEE","IEEE Conferences"
"On Private Server Implementations and Data Visualization for LoRaWAN","S. T. Ahmed; A. Annamalai","Prairie View A&M University, Prairie View, Texas, USA; Prairie View A&M University, Prairie View, Texas, USA",2023 IEEE 13th Symposium on Computer Applications & Industrial Electronics (ISCAIE),"3 Jul 2023","2023","","","342","347","The paper titled “On Private Server Implementations and Data Visualization for LoRaWAN” explores the implementation of private LoRaWAN servers for secure and scalable data transmission in Internet of Things (IoT) applications. The authors present a detailed analysis of the existing server implementations and propose a novel architecture for private server deployment. The paper also addresses the challenges associated with data visualization in LoRaWAN networks and presents a comprehensive solution for efficient data representation using advanced visualization techniques. The proposed implementation is evaluated through experiments and simulations, and the results demonstrate the feasibility and effectiveness of the proposed architecture for secure and scalable IoT applications. The paper concludes with a discussion on the future directions for research in this area, highlighting the need for further investigation on the scalability and security of LoRaWAN networks.","2836-4317","979-8-3503-4731-9","10.1109/ISCAIE57739.2023.10165109","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10165109","TTN;Grafana;IOT;LoRaWAN","Wide area networks;Protocols;Scalability;Data visualization;Servers;Internet of Things;Visual databases","","5","","18","IEEE","3 Jul 2023","","","IEEE","IEEE Conferences"
"Serverless Computing Lifecycle Model for Edge Cloud Deployments","K. Nguyen; F. Loh; T. Nguyen; D. Doan; N. H. Thanh; T. Hoßfeld","University of Würzburg, Institute of Computer Science, Würzburg, Germany; University of Würzburg, Institute of Computer Science, Würzburg, Germany; Hanoi University of Science and Technology, Hanoi, Vietnam; FPT Software LLC, Hanoi, Vietnam; Hanoi University of Science and Technology, Hanoi, Vietnam; University of Würzburg, Institute of Computer Science, Würzburg, Germany",2023 IEEE International Conference on Communications Workshops (ICC Workshops),"23 Oct 2023","2023","","","145","150","Serverless computing is a new cloud computing execution model. It offers little operational and administrative overhead, function activation on-demand, and significantly reduced resource consumption. For that reason, it is studied heavily in recent literature by means of handling incoming traffic, applicability for different tasks, and overall performance. Especially the introduction of states, where functionality is kept in CPU or memory can improve performance significantly. However, an in-depth analysis of the resource demand by among others, CPU and memory usage, latency, and energy consumption is still a blank spot in literature. To this end, we propose a serverless lifecycle model with intermediate states and deploy an image processing test setup in the edge cloud to test it. Furthermore, we measure important resource metrics of all states and state transitions of the model. This helps us to answer the question, whether keeping functions available in specific states of a serverless computing instance can improve performance without massive negative influence on the resource requirements.","2694-2941","979-8-3503-3307-7","10.1109/ICCWorkshops57953.2023.10283589","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10283589","serverless computing;resource efficiency;energy efficiency;edge computing","Measurement;Energy consumption;Computational modeling;Conferences;Image processing;Image edge detection;Memory management","","5","","28","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"AI-Enabled Edge Computing Models: Trends, Developments, and Future Implications","Satyam; P. Geetha; K. S. Shashikala; N. A. Kumar","Department of ECE, School of Engineering, Mohan Babu University, Tirupati, India; Department of ECE, School of Engineering, Mohan Babu University, Tirupati, India; Department of AI&ML, New Horizon College of Engineering, Bangalore, India; Department of ECE, School of Engineering, Mohan Babu University, Tirupati, India",2023 2nd International Conference on Edge Computing and Applications (ICECAA),"16 Aug 2023","2023","","","63","67","This research study examines the ways in which AI-enabled edge computing (AIEC) models are being used across various industries to improve operational efficiency and enable faster decision-making. The study discusses the key trends and developments of shaping the future of these next generation computing models, including the increased adoption of EC, the growing use of IoT devices, the emergence of 5G networks, advancements in machine learning algorithms, and the focus on data security. The research study also highlights case studies from different industries to illustrate the benefits of AIEC models and the potential impacts on businesses. The findings of this research work suggests that these computing models have the potential to transform the way organizations operate, leading to increased efficiency and productivity, better customer experiences, and more informed decision-making.","","979-8-3503-4757-9","10.1109/ICECAA58104.2023.10212294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10212294","Artificial Intelligence;Edge computing;Internet of Things;Machine Learning;5G;Data security;Industry 4.0","Industries;Machine learning algorithms;Computational modeling;Decision making;Organizations;Transforms;Market research","","5","","33","IEEE","16 Aug 2023","","","IEEE","IEEE Conferences"
"Decentralized Serverless IoT Dataflow Architecture for the Cloud-to-Edge Continuum","J. J. L. Escobar; F. Gil-Castiñeira; R. P. Díaz Redondo","atlanTTic Research Center, Universidade de Vigo, Vigo, Spain; atlanTTic Research Center, Universidade de Vigo, Vigo, Spain; atlanTTic Research Center, Universidade de Vigo, Vigo, Spain","2023 26th Conference on Innovation in Clouds, Internet and Networks and Workshops (ICIN)","22 Mar 2023","2023","","","42","49","The advent of new computing and communication trends that link pervasive data sources and consumers, such as Edge Computing, 5G and IIoT, has led to the development of the Cloud-to-Edge Continuum in order to take advantage of the resources available in massive IoT scenarios, and to conduct data analysis to leverage intelligence at all levels. This paper outlines the challenging requirements of this novel IoT context and presents an innovative IoT framework to develop dataflow applications for data-centric environments. The proposed design takes advantage of decentralized Pub/Sub communication and serverless nanoservice architecture, using novel technologies such as Zenoh and WebAssembly, respectively, to implement lightweight services along the Cloud-to-Edge infrastructure. We also describe some use cases to illustrate the benefits and concerns of the coming IoT generation.","2472-8144","979-8-3503-9804-5","10.1109/ICIN56760.2023.10073502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073502","Cloud-to-Edge Continuum;IoT Framework;Serverless (FaaS) Dataflow Computing;Decentralized Publish-Subscribe;Zenoh;WebAssembly (WASM)","Cloud computing;Technological innovation;Data analysis;Soft sensors;Conferences;Computer architecture;Publish-subscribe","","5","","34","IEEE","22 Mar 2023","","","IEEE","IEEE Conferences"
"An Overview of Digital Twin Applications on Smart Agriculture","M. Atalay","Middle East Technical University, Ankara, Turkey",2023 International Balkan Conference on Communications and Networking (BalkanCom),"3 Jul 2023","2023","","","1","5","The Digital Twin concept enables the creation, implementation, testing, and optimization of complex systems by creating abstractions of physical components. Decoupling the system components allows designers to create virtual environments to test a physical system without disrupting the live system. Creating such systems is crucial in many areas that affect human life. One of these areas is agriculture systems, which are involved with food production, a fundamental human necessity. Uncontrolled agricultural activities can also have negative results. For example, excessive irrigation increases the risks of droughts and damages the ecosystem. In this work, we identify the direction of modern agricultural developments and their systematic implementation using the Digital Twin concept. Later we overview the existing mechanisms in light of our given approach.","","979-8-3503-3910-9","10.1109/BalkanCom58402.2023.10167901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10167901","smart agriculture;digital twin;industrial control systems","Smart agriculture;Systematics;Ecosystems;Virtual environments;Production;Agriculture;Real-time systems","","5","","27","IEEE","3 Jul 2023","","","IEEE","IEEE Conferences"
"XAI-Enabled Fine Granular Vertical Resources Autoscaler","M. Mekki; B. Brik; A. Ksentini; C. Verikoukis","Department of Communication Systems, EURECOM, Sophia Antipolis, France; University of Burgundy, Dijon, France; Department of Communication Systems, EURECOM, Sophia Antipolis, France; University of Patras and Iquadrat Informatica, ISI/ATHENA, Patras, Greece",2023 IEEE 9th International Conference on Network Softwarization (NetSoft),"13 Jul 2023","2023","","","161","169","Fine-granular management of cloud-native computing resources is one of the key features sought by cloud and edge operators. It consists in giving the exact amount of computing resources needed by a microservice to avoid resource over-provisioning, which is, by default, the adopted solution to prevent service degradation. Fine-granular resource management guarantees better computing resource usage, which is critical to reducing energy consumption and resource wastage (vital in edge computing). In this paper, we propose a novel Zero-touch management (ZSM) framework featuring a fine-granular computing resource scaler in a cloud-native environment. The proposed scaler algorithm uses Artificial Intelligence (AI)/Machine Learning (ML) models to predict microservice performances; if a service degradation is detected, then a root-cause analysis is conducted using eXplainable AI (XAI). Based on the XAI output, the proposed framework scales only the needed (exact amount) resources (i.e., CPU or memory) to overcome the service degradation. The proposed framework and resource scheduler have been implemented on top of a cloud-native platform based on the well-known Kubernetes tool. The obtained results clearly indicate that the proposed scheduler with lesser resources achieves the same service quality as the default scheduler of Kubernetes.","2693-9789","979-8-3503-9980-6","10.1109/NetSoft57336.2023.10175438","AC3; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10175438","Zero-touch Service Management (ZSM);Cloud-native;Containerized Microservices;Machine Learning;Explainable Artificial Intelligence","Degradation;Energy consumption;Memory management;Microservice architectures;Learning (artificial intelligence);Predictive models;Prediction algorithms","","5","","16","IEEE","13 Jul 2023","","","IEEE","IEEE Conferences"
