"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"F35SU3DU","journalArticle","2022","Venugopal, Vinu Ellampallil; Theobald, Martin; Tassetti, Damien; Chaychi, Samira; Tawakuli, Amal","Targeting a light-weight and multi-channel approach for distributed stream processing","Journal of Parallel and Distributed Computing","","","","https://www.sciencedirect.com/science/article/pii/S0743731522001022","","2022","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:16:53","77-96","","","167","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZX63Z2F","journalArticle","2025","Zhang, Haoran; Mu, Shuai; Angel, Sebastian; Liu, Vincent","CausalMesh: A Causal Cache for Stateful Serverless Computing","ACM SIGMOD Record","","0163-5808","10.1145/3733620.3733631","https://dl.acm.org/doi/10.1145/3733620.3733631","Stateful serverless workflows consist of multiple serverless functions that access state on a remote database. Developers sometimes add a cache layer between the serverless runtime and the database to improve I/O latency. However, in a serverless environment, functions in the same workflow may be scheduled to different nodes with different caches, which can cause non-intuitive anomalies. This paper presents CausalMesh, a novel approach to causally consistent caching in serverless computing. CausalMesh is the first cache system that supports coordination-free and abort-free read/write operations and read transactions when clients roam among multiple servers. CausalMesh also supports read-write transactional causal consistency in the presence of client roaming but at the cost of abort-freedom. Our evaluation shows that CausalMesh has lower latency and higher throughput than existing proposals.","2025-04-28","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:16:53","48-57","","1","54","","SIGMOD Rec.","CausalMesh","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S453T3VC","journalArticle","2025","Shiekhani, Louai; Wang, Hui; Shi, Wen; Liu, Jiahao; Qiu, Yuan; Gu, Chunhua; Ding, Weichao","The Hybrid Model: Prediction-Based Scheduling and Efficient Resource Management in a Serverless Environment","Applied Sciences","","","","https://www.mdpi.com/2076-3417/15/14/7632","","2025","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:16:55","7632","","14","15","","","The Hybrid Model","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HXTBWLBT","journalArticle","2025","Wu, Jing; Wang, Lin; Deng, Quanfeng; Yu, Chen; Zhang, Dong; Yan, Bingheng; Liu, Fangming","It Takes Two to Tango: Serverless Workflow Serving via Bilaterally Engaged Resource Adaptation","","","","10.48550/arXiv.2502.14320","http://arxiv.org/abs/2502.14320","Serverless platforms typically adopt an early-binding approach for function sizing, requiring developers to specify an immutable size for each function within a workflow beforehand. Accounting for potential runtime variability, developers must size functions for worst-case scenarios to ensure service-level objectives (SLOs), resulting in significant resource inefficiency. To address this issue, we propose Janus, a novel resource adaptation framework for serverless platforms. Janus employs a late-binding approach, allowing function sizes to be dynamically adapted based on runtime conditions. The main challenge lies in the information barrier between the developer and the provider: developers lack access to runtime information, while providers lack domain knowledge about the workflow. To bridge this gap, Janus allows developers to provide hints containing rules and options for resource adaptation. Providers then follow these hints to dynamically adjust resource allocation at runtime based on real-time function execution information, ensuring compliance with SLOs. We implement Janus and conduct extensive experiments with real-world serverless workflows. Our results demonstrate that Janus enhances resource efficiency by up to 34.7% compared to the state-of-the-art.","2025-02-20","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:16:57","","","","","","","It Takes Two to Tango","","","","","","","","","","","","arXiv.org","","Publisher: arXiv","","","","and Cluster Computing; Computer Science - Distributed; Parallel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SMKY3Q7","conferencePaper","2021","Elsakhawy, Mohamed; Bauer, Michael","Performance analysis of serverless execution environments","2021 International Conference on Electrical, Communication, and Computer Engineering (ICECCE)","","","","https://ieeexplore.ieee.org/abstract/document/9514081/","","2021","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:16:59","1-6","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MR3MACY8","journalArticle","2024","Liu, Qingyuan; Yang, Yanning; Du, Dong; Xia, Yubin; Zhang, Ping; Feng, Jia; Larus, James; Chen, Haibo","Jiagu: Optimizing Serverless Computing Resource Utilization with Harmonized Efficiency and Practicability","arXiv preprint arXiv:2403.00433","","","","https://arxiv.org/abs/2403.00433","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:00","","","","","","","Jiagu","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E82BZM6X","conferencePaper","2022","Sfakianakis, Yannis; Marazakis, Manolis; Kozanitis, Christos; Bilas, Angelos","LatEst: Vertical elasticity for millisecond serverless execution","2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid)","","","","https://ieeexplore.ieee.org/abstract/document/9825925/","","2022","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:03","879-885","","","","","","LatEst","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XT4ZUJ2Q","journalArticle","2025","Calavaro, Cecilia; Cardellini, Valeria; Lo Presti, Francesco; Russo Russo, Gabriele","Beyond Cloud: Serverless Functions in the Compute Continuum","SN Computer Science","","2661-8907","10.1007/s42979-025-03699-7","https://link.springer.com/10.1007/s42979-025-03699-7","Abstract Serverless computing and, in particular, the Function-as-a-Service (FaaS) paradigm are increasingly popular, promising seamless scalability, simplified operations and flexible pricing. As more and more applications aim to benefit from near-user computation, there is increasing interest in deploying and running FaaS systems in the emerging edge-to-cloud compute continuum of computational resources. However, this new environment forces FaaS systems, originally developed with cloud in mind, to deal with limited resource availability, high hardware heterogeneity, and geographical distributions. In this paper, we discuss the key challenges for deployment and execution of serverless functions in the compute continuum, reviewing recent research contributions on the topic. We also discuss the key issues that remain unsolved and highlight a research opportunities to make FaaS adoption easier and more efficient far from cloud data centers.","2025-02-18","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:23","194","","3","6","","SN COMPUT. SCI.","Beyond Cloud","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77NB95MY","bookSection","2023","Seneviratne, Sena; Levy, David C.; De Silva, Liyanage C.","A Taxonomy of Performance Forecasting Systems in the Serverless Cloud Computing Environments","Serverless Computing: Principles and Paradigms","978-3-031-26632-4 978-3-031-26633-1","","","https://link.springer.com/10.1007/978-3-031-26633-1_4","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:27","79-120","","","162","","","","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","","","","","","","Krishnamurthi, Rajalakshmi; Kumar, Adarsh; Gill, Sukhpal Singh; Buyya, Rajkumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4IF7JJU","journalArticle","2025","Peng, Wentao; Tang, Zhiqing; Guo, Jianxiong; Lou, Jiong; Wang, Tian; Jia, Weijia","LR2Scheduler: layer-aware, resource-balanced, and request-adaptive container scheduling for edge computing","CCF Transactions on Pervasive Computing and Interaction","","2524-521X, 2524-5228","10.1007/s42486-025-00186-z","https://link.springer.com/10.1007/s42486-025-00186-z","","2025-03-25","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:29","","","","","","CCF Trans. Pervasive Comp. Interact.","LR2Scheduler","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GBDIRGR4","conferencePaper","2024","Jang, Hyeon-Jun; Jin, Hyun-Wook","SlackAuto: Slack-Aware Vertical Autoscaling of CPU Resources for Serverless Computing","2024 IEEE 17th International Conference on Cloud Computing (CLOUD)","","","","https://ieeexplore.ieee.org/abstract/document/10643948/","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:29","355-364","","","","","","SlackAuto","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M57ILZIZ","journalArticle","2023","Lou, Jiong; Tang, Zhiqing; Yuan, Shijing; Li, Jie; Wu, Chengtao; Jia, Weijia","Efficient Serverless Function Scheduling at the Network Edge","","","","10.48550/arXiv.2310.16475","http://arxiv.org/abs/2310.16475","Serverless computing is a promising approach for edge computing since its inherent features, e.g., lightweight virtualization, rapid scalability, and economic efficiency. However, previous studies have not studied well the issues of significant cold start latency and highly dynamic workloads in serverless function scheduling, which are exacerbated at the resource-limited network edge. In this paper, we formulate the Serverless Function Scheduling (SFS) problem for resource-limited edge computing, aiming to minimize the average response time. To efficiently solve this intractable scheduling problem, we first consider a simplified offline form of the problem and design a polynomial-time optimal scheduling algorithm based on each function's weight. Furthermore, we propose an Enhanced Shortest Function First (ESFF) algorithm, in which the function weight represents the scheduling urgency. To avoid frequent cold starts, ESFF selectively decides the initialization of new function instances when receiving requests. To deal with dynamic workloads, ESFF judiciously replaces serverless functions based on the function weight at the completion time of requests. Extensive simulations based on real-world serverless request traces are conducted, and the results show that ESFF consistently and substantially outperforms existing baselines under different settings.","2023-10-31","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:31","","","","","","","","","","","","","","","","","","","arXiv.org","","Publisher: arXiv","","","","and Cluster Computing; Computer Science - Distributed; Parallel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZV7TYJ2","conferencePaper","2024","Kanas, Tomasz; Rządca, Krzysztof","Diminishing cold starts in serverless computing with approximation algorithms","Proceedings of the 53rd International Conference on Parallel Processing","979-8-4007-1793-2","","10.1145/3673038.3673118","https://dl.acm.org/doi/10.1145/3673038.3673118","","2024-08-12","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:33","327-336","","","","","","","","","","","ACM","Gotland Sweden","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ICPP '24: the 53rd International Conference on Parallel Processing","","","","","","","","","","","","","","",""
"YIRUFP4G","thesis","2023","Mampage, Anupama","Autonomous Resource Management for Serverless Computing","","","","","http://clouds.cis.unimelb.edu.au/students/AnupamaPhDThesis2023.pdf","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:39","","","","","","","","","","","","Ph. D. thesis, School of Computing and Information Systems the University of …","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMMUJBLR","conferencePaper","2023","Samanta, Amit; Ahmed, Faraz; Cao, Lianjie; Stutsman, Ryan; Sharma, Puneet","Persistent memory-aware scheduling for serverless workloads","2023 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW)","","","","https://ieeexplore.ieee.org/abstract/document/10196655/","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:41","615-621","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRHG344B","thesis","2023","San Juan, Justin David Quitalig","Flashpoint: A low-latency serverless platform for deep learning inference serving","","","","","https://www.uwaterloo.ca/scholar/sites/ca.scholar/files/jd2sanju/files/sanjuan_justindavidquitalig.pdf","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:43","","","","","","","Flashpoint","","","","","University of Waterloo","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSL2NRJG","journalArticle","2023","Żuk, Paweł","Resource allocation methods for serverless cloud computing platforms","","","","","https://repozytorium.uw.edu.pl/server/api/core/bitstreams/10cc4bf3-91fc-4fac-a726-81277b8341e1/content","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:17:45","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4953SI4L","journalArticle","2025","Chen, Long; Hua, Xinshuai; Zhang, Jinquan; Li, Wenshuai; Li, Xiaoping; Guo, Shijie","ICPS: Real-Time Resource Configuration for Cloud Serverless Functions Considering Affinity","","","","10.48550/arXiv.2504.06512","http://arxiv.org/abs/2504.06512","Serverless computing, with its operational simplicity and on-demand scalability, has become a preferred paradigm for deploying workflow applications. However, resource allocation for workflows, particularly those with branching structures, is complicated by cold starts and network delays between dependent functions, significantly degrading execution efficiency and response times. In this paper, we propose the Invocation Concurrency Prediction-Based Scaling (ICPS) algorithm to address these challenges. ICPS employs Long Short-Term Memory (LSTM) networks to predict function concurrency, dynamically pre-warming function instances, and an affinity-based deployment strategy to co-locate dependent functions on the same worker node, minimizing network latency. The experimental results demonstrate that ICPS consistently outperforms existing approaches in diverse scenarios. The results confirm ICPS as a robust and scalable solution for optimizing serverless workflow execution.","2025-04-09","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:18:51","","","","","","","ICPS","","","","","","","","","","","","arXiv.org","","Publisher: arXiv","","","","and Cluster Computing; Computer Science - Distributed; Parallel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P289LEHG","conferencePaper","2023","Zhang, Huanyu; Huang, Wenhao; Zhao, Laiping; Li, Keqiu","Maxwell’s Demon in Tail-tolerant, Resource-efficient Serverless Computing","2022 IEEE 28th International Conference on Parallel and Distributed Systems (ICPADS)","","","","https://ieeexplore.ieee.org/abstract/document/10077958/","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:18:55","762-769","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PW7MP7X","conferencePaper","2024","Xiong, Tianchen; Peng, Bo","DICFaaS: Parallel and Scalable Data Integrity Computation for Serverless Systems","2024 IEEE 30th International Conference on Parallel and Distributed Systems (ICPADS)","","","","https://ieeexplore.ieee.org/abstract/document/10763902/","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:18:57","318-325","","","","","","DICFaaS","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UIQAIVH","bookSection","2024","Ticongolo, Inacio Gaspar; Baresi, Luciano; Quattrocchi, Giovanni","Advanced Serverless Edge Computing","Service-Oriented Computing – ICSOC 2023 Workshops","978-981-97-0988-5 978-981-97-0989-2","","","https://link.springer.com/10.1007/978-981-97-0989-2_23","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:18:59","285-291","","","14518","","","","","","","","Springer Nature Singapore","Singapore","en","","","","","DOI.org (Crossref)","","","","","","","","Monti, Flavia; Plebani, Pierluigi; Moha, Naouel; Paik, Hye-young; Barzen, Johanna; Ramachandran, Gowri; Bianchini, Devis; Tamburri, Damian A.; Mecella, Massimo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZSW9ZM2","conferencePaper","2024","Samanta, Amit; Stutsman, Ryan","Fair, Efficient Multi-Resource Scheduling for Stateless Serverless Functions with Anubis","2024 IEEE 24th International Symposium on Cluster, Cloud and Internet Computing (CCGrid)","","","","https://ieeexplore.ieee.org/abstract/document/10701320/","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:18:59","106-112","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JZWDUYC","thesis","2021","Das, Shweta","Ant Colony Optimization for MapReduce Application to Optimise Task Scheduling in Serverless Platform","","","","","https://norma.ncirl.ie/id/eprint/5084","","2021","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:19:03","","","","","","","","","","","","Dublin, National College of Ireland","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D8XC348X","journalArticle","2024","Kumar, Satender","Optimizing Resources in Serverless Architectures: A Comprehensive Review A","Authorea Preprints","","","","https://www.techrxiv.org/doi/full/10.36227/techrxiv.172504025.57438488","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:19:05","","","","","","","Optimizing Resources in Serverless Architectures","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIC7D8NH","thesis","2025","Isstaif, Al Amjad Tawfiq","Contention-resilient overcommitment for serverless deployments","","","","","https://www.repository.cam.ac.uk/items/31bb0478-f9b2-41e7-98ad-11a7113bcc6d","","2025","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:19:07","","","","","","","","","","","","","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3EF6982","thesis","2024","Zhang, Haoran","The Design of Correct and Efficient Serverless Microservices","","","","","https://search.proquest.com/openview/5db074855a673d52d34c692e9b2f4995/1?pq-origsite=gscholar&cbl=18750&diss=y","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:19:09","","","","","","","","","","","","University of Pennsylvania","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUW6DUYB","journalArticle","2024","Monum, Abdul","Evaluating Container-based and WebAssembly-based Serverless Platforms","","","","","https://uwspace.uwaterloo.ca/bitstreams/88c22dd3-15f0-4f98-8116-54028335af7d/download","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:19:11","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KWI7EQ9B","conferencePaper","2020","Gunasekaran, Jashwant Raj","Minimizing Cost and Maximizing Performance for Cloud Platforms","Proceedings of the 21st International Middleware Conference Doctoral Symposium","978-1-4503-8200-7","","10.1145/3429351.3431747","https://dl.acm.org/doi/10.1145/3429351.3431747","","2020-12-07","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:13","29-34","","","","","","","","","","","ACM","Delft Netherlands","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Middleware '20: 21st International Middleware Conference","","","","","","","","","","","","","","",""
"93JZ67ML","conferencePaper","2023","Cao, Yang; Song, Wenbin; Wu, Hanqian; Yuan, Shengchao","DLFaaS: Serverless Platform for Data-Intensive Tasks Based on Interval Access Patterns","2023 IEEE International Conferences on Internet of Things (iThings) and IEEE Green Computing & Communications (GreenCom) and IEEE Cyber, Physical & Social Computing (CPSCom) and IEEE Smart Data (SmartData) and IEEE Congress on Cybermatics (Cybermatics)","","","","https://ieeexplore.ieee.org/abstract/document/10501816/","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:16","675-680","","","","","","DLFaaS","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QX3Z8YR6","journalArticle","2024","Aziz, Junaid; Rasool, Ghulam","A Design-Oriented Classification of Microservice Smells","UCP Journal of Engineering & Information Technology","","","","https://ojs.ucp.edu.pk/index.php/ucpjeit/article/view/435","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:19","33-40","","2","2","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8IWPLUVX","book","2023","Llamas, Francisco Alejandro Romero","General Purpose and Interactive Video Analytics","","","","","https://search.proquest.com/openview/23768db6082a7a2f2001a4ab767635d9/1?pq-origsite=gscholar&cbl=18750&diss=y","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:21","","","","","","","","","","","","Stanford University","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSKXABBD","thesis","2022","Shahidi, Narges","Design Trade-off for Cloud Storage","","","","","https://etda.libraries.psu.edu/files/final_submissions/27001","","2022","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:23","","","","","","","","","","","","Pennsylvania State University","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YN7B48L","journalArticle","2023","Alamro, Sultan; Lan, Tian; Subramaniam, Suresh","Forseti: Dynamic chunk-level reshaping for data processing on heterogeneous clusters","Journal of Parallel and Distributed Computing","","","","https://www.sciencedirect.com/science/article/pii/S0743731522001915","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:25","14-23","","","171","","","Forseti","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAU66WS7","journalArticle","","Murugan, Kanagalakshmi","Reinforcement Learning Scheduler to Improve Kubernetes Performance and Scalability","","","","","https://www.researchgate.net/profile/Kanagalakshmi-Murugan/publication/393251413_Reinforcement_Learning_Scheduler_to_Improve_Kubernetes_Performance_and_Scalability/links/68642afe39c358351205e58f/Reinforcement-Learning-Scheduler-to-Improve-Kubernetes-Performance-and-Scalability.pdf","","","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:27","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VK9REVGY","thesis","2022","Pathak, Janit","MARLA Architecture On Azure Services","","","","","https://norma.ncirl.ie/5973/","","2022","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:29","","","","","","","","","","","","Dublin, National College of Ireland","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUZAXTQT","journalArticle","2023","Bonnet, Olivia","SCALABLE RESOURCE MANAGEMENT IN SERVERLESS PLATFORMS","","","","","https://www.researchgate.net/profile/Olivia-Bonnet-2/publication/396009310_SCALABLE_RESOURCE_MANAGEMENT_IN_SERVERLESS_PLATFORMS/links/68dc88a0220a341aa150fef2/SCALABLE-RESOURCE-MANAGEMENT-IN-SERVERLESS-PLATFORMS.pdf","","2023","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:20:31","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9AMPDCAQ","journalArticle","","Huang, Chunpu; Du, Xin; Huang, Yukai; Zhang, Rui; Yan, Ming; Wu, Jie","Serverless Computing: A Systematic Literature Review of Challenges and Opportunities","Available at SSRN 4845120","","","","","","","2025-10-27 09:36:47","2025-10-27 09:36:47","","","","","","","","Serverless Computing","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F8Z3QBJK","journalArticle","2023","Wen, Jinfeng; Chen, Zhenpeng; Jin, Xin; Liu, Xuanzhe","Rise of the Planet of Serverless Computing: A Systematic Review","ACM Transactions on Software Engineering and Methodology","","1049-331X, 1557-7392","10.1145/3579643","https://dl.acm.org/doi/10.1145/3579643","Serverless computing is an emerging cloud computing paradigm, being adopted to develop a wide range of software applications. It allows developers to focus on the application logic in the granularity of function, thereby freeing developers from tedious and error-prone infrastructure management. Meanwhile, its unique characteristic poses new challenges to the development and deployment of serverless-based applications. To tackle these challenges, enormous research efforts have been devoted. This article provides a comprehensive literature review to characterize the current research state of serverless computing. Specifically, this article covers 164 articles on 17 research directions of serverless computing, including performance optimization, programming framework, application migration, multi-cloud development, testing and debugging, and so on. It also derives research trends, focus, and commonly-used platforms for serverless computing, as well as promising research opportunities.","2023-09-30","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:21:30","1-61","","5","32","","ACM Trans. Softw. Eng. Methodol.","Rise of the Planet of Serverless Computing","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKUM697T","journalArticle","2024","Tari, Mohammad; Ghobaei-Arani, Mostafa; Pouramini, Jafar; Ghorbian, Mohsen","Auto-scaling mechanisms in serverless computing: A comprehensive review","Computer Science Review","","","","https://www.sciencedirect.com/science/article/pii/S1574013724000340","","2024","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:21:32","100650","","","53","","","Auto-scaling mechanisms in serverless computing","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E5APPYI7","conferencePaper","2022","Qi, Shixiong; Monis, Leslie; Zeng, Ziteng; Wang, Ian-chin; Ramakrishnan, K. K.","SPRIGHT: extracting the server from serverless computing! high-performance eBPF-based event-driven, shared-memory processing","Proceedings of the ACM SIGCOMM 2022 Conference","978-1-4503-9420-8","","10.1145/3544216.3544259","https://dl.acm.org/doi/10.1145/3544216.3544259","","2022-08-22","2025-10-27 09:36:47","2025-10-27 09:36:47","2025-10-27 09:21:34","780-794","","","","","","SPRIGHT","","","","","ACM","Amsterdam Netherlands","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SIGCOMM '22: ACM SIGCOMM 2022 Conference","","","","","","","","","","","","","","",""
