"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8TZDLZEM","book","2023","","RACS '23: Proceedings of the 2023 International Conference on Research in Adaptive and Convergent Systems","","979-8-4007-0228-0","","","","With the expansion of both the Internet and the advanced information technology development profession, reliable and convergent computing has attracted increasing interest in both academia and industry. To cope with this important problem, the Research in Adaptive and Convergent Systems (RACS) provides a forum for exchanging highly original ideas about an important class of computing systems. The RACS aims primarily at researchers who have experience in reliable and convergent computing systems and are engaged in the design and implementation of new computing applications. Each year RACS brings together engineers and scientists from diverse communities with interests in practical computing technologies and creates an environment for them to discuss and report experimental results, novel designs, work-in-progress, experiences, case studies, and trend-setting ideas.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T3DX4P9T","book","2024","","ICSE-Companion '24: Proceedings of the 2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings","","979-8-4007-0502-1","","","","ICSE is the leading and, by far, the largest conference in Software Engineering, attracting researchers, practitioners, and students worldwide. ICSE2024 is co-located with 11 conferences and symposia this year, many long-established and prestigious venues in their own right.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RZKH973","book","2023","","ICCSMT '23: Proceedings of the 2023 4th International Conference on Computer Science and Management Technology","","979-8-4007-0951-7","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QTUSRWPF","conferencePaper","2024","","Front Matter","Software Architecture: 18th European Conference, ECSA 2024, Luxembourg City, Luxembourg, September 3–6, 2024, Proceedings","978-3-031-70796-4","","","","","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","i–xxi","","","","","","","","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","event-place: Luxembourg City, Luxembourg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2LWK2BGL","book","2023","","EuroMLSys '23: Proceedings of the 3rd Workshop on Machine Learning and Systems","","979-8-4007-0084-2","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3X3M9ASB","conferencePaper","2024","Tsutsumi, Keishin; Phung-Duc, Tuan; Truong, Hong-Linh","Queueing Analysis of&nbsp;an&nbsp;Ensemble Machine Learning System","Analytical and Stochastic Modelling Techniques and Applications: 28th International Conference, ASMTA 2024, Venice, Italy, June 14, 2024, Proceedings","978-3-031-70752-0","","10.1007/978-3-031-70753-7_7","https://doi.org/10.1007/978-3-031-70753-7_7","Recent advances in AI/ML technologies have accelerated the development of various ML applications. One of the major trends in AI/ML application development is the increasing use of multiple ML models to support high-accuracy inference in a complex end-to-end ML serving. However, testing the right configuration of multiple ML models is expensive, and the application requirements for ML inferences are highly dependent on various factors like the quality of ML models, computing resource performance, and data quality. In this context, techniques and methods that help to emulate and analyze ML inference characteristics using queueing theory can reduce the development effort and cost for ML services encapsulating ML models but also the entire ML system. In this paper, we modeled and analyzed a queueing model for an ML system that uses ensemble learning as an inference method with a new rule and clarified the impacts of model design in ensemble learning on the system’s performance. As a result, we demonstrate the usefulness of the analysis for understanding possible configurations and their efficiency in the ML system through queueing analysis and simulation.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","97–111","","","","","","","","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","event-place: Venice, Italy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESI5UWY3","book","2024","","WiseML '24: Proceedings of the 2024 ACM Workshop on Wireless Security and Machine Learning","","979-8-4007-0602-8","","","","It is our great pleasure to welcome you to the ACM Workshop on Wireless Security and Machine Learning (WiseML) 2024. This year's workshop continues its tradition of being a premier forum to bring together members of the ML, privacy, security, wireless communications, and networking communities from around the world. It provides a platform to share the latest research findings in these emerging and critical areas, fostering the exchange of ideas and promoting research collaborations to advance the state-of-the-art. This year's event will take place in Seoul, South Korea, and the program will feature a single track.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6TD8ZMRK","book","2024","","HPDC '24: Proceedings of the 33rd International Symposium on High-Performance Parallel and Distributed Computing","","979-8-4007-0413-0","","","","HPDC is the premier annual conference for presenting the latest research on the design, implementation, evaluation, and use of parallel and distributed systems for high-end computing. HPDC provides research contributions in all aspects of parallel and distributed computing such as resilience, AI-based systems and applications, data compression, serverless computing, software systems, workflows, performance modeling, hardware accelerators, scientific computing, resource management, security aspects and many others. The scientific contribution of the conference lays its groundwork for the significant endeavor required to implement actual systems and applications, along with the priceless knowledge acquired through active measurement and experimentation in real-world use cases.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQW7ITQ4","book","2023","","SAC '23: Proceedings of the 38th ACM/SIGAPP Symposium on Applied Computing","","978-1-4503-9517-5","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGM2Y9G9","conferencePaper","2023","Anderson, Patrick; Aranas, Erika Blancada; Assaf, Youssef; Behrendt, Raphael; Black, Richard; Caballero, Marco; Cameron, Pashmina; Canakci, Burcu; De Carvalho, Thales; Chatzieleftheriou, Andromachi; Storan Clarke, Rebekah; Clegg, James; Cletheroe, Daniel; Cooper, Bridgette; Deegan, Tim; Donnelly, Austin; Drevinskas, Rokas; Gaunt, Alexander; Gkantsidis, Christos; Gomez Diaz, Ariel; Haller, Istvan; Hong, Freddie; Ilieva, Teodora; Joshi, Shashidhar; Joyce, Russell; Kunkel, Mint; Lara, David; Legtchenko, Sergey; Liu, Fanglin Linda; Magalhaes, Bruno; Marzoev, Alana; Mcnett, Marvin; Mohan, Jayashree; Myrah, Michael; Nguyen, Trong; Nowozin, Sebastian; Ogus, Aaron; Overweg, Hiske; Rowstron, Antony; Sah, Maneesh; Sakakura, Masaaki; Scholtz, Peter; Schreiner, Nina; Sella, Omer; Smith, Adam; Stefanovici, Ioan; Sweeney, David; Thomsen, Benn; Verkes, Govert; Wainman, Phil; Westcott, Jonathan; Weston, Luke; Whittaker, Charles; Wilke Berenguer, Pablo; Williams, Hugh; Winkler, Thomas; Winzeck, Stefan","Project Silica: Towards Sustainable Cloud Archival Storage in Glass","Proceedings of the 29th Symposium on Operating Systems Principles","979-8-4007-0229-7","","10.1145/3600006.3613208","https://doi.org/10.1145/3600006.3613208","Sustainable and cost-effective long-term storage remains an unsolved problem. The most widely used storage technologies today are magnetic (hard disk drives and tape). They use media that degrades over time and has a limited lifetime, which leads to inefficient, wasteful, and costly solutions for long-lived data. This paper presents Silica: the first cloud storage system for archival data underpinned by quartz glass, an extremely resilient media that allows data to be left in situ indefinitely. The hardware and software of Silica have been co-designed and co-optimized from the media up to the service level with sustainability as a primary objective. The design follows a cloud-first, data-driven methodology underpinned by principles derived from analyzing the archival workload of a large public cloud service. Silica can support a wide range of archival storage workloads and ushers in a new era of sustainable, cost-effective storage.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","166–181","","","","","","","SOSP '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Koblenz, Germany","","","","data center; sustainability; archival; cloud storage; cold storage; disaggregation; glass; storage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2GBY5CKW","book","2024","","SERP4IoT '24: Proceedings of the ACM/IEEE 6th International Workshop on Software Engineering Research &amp; Practices for the Internet of Things","","979-8-4007-0578-6","","","","SERP4IoT begins to be recognized as an annual venue gathering researchers, industrials, and practitioners to share their vision, experience, and opinion on how to address the challenges of, find solutions for, and share experiences with the development, release, and testing of robust software for IoT systems.Even today, there is no precise definition of what is software engineering for the IoT, because it encompasses many different aspects of software design, development, evolution, deployment, and operation, with varying and conflicting criteria such as success, longevity, growth, resilience, survival, diversity, sustainability, transparency, privacy, security, etc.Yet, software engineering is vital for IoT to design systems that are secure, interoperable, modifiable, and scalable. It is crucial to bring good practices for developing projects for IoT, to devise and study the best architectures, to understand and secure communication protocols, and, generally, to overcome the many challenges faced by practitioners and researchers.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QC9SI9H3","book","2023","","ASPLOS 2023: Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 3","","978-1-4503-9918-0","","","","It is our pleasure to introduce the third and final volume of ASPLOS&nbsp;’23. For the first time, ASPLOS has embarked on a new multi-deadline review model. ASPLOS&nbsp;’23 featured 3 deadlines spaced throughout the year and published papers in three volumes. Multiple deadlines are meant to encourage authors to submit their papers when ready and to facilitate the selection of some papers for revision. In this, our final program chairs’ message, we will provide details on the execution of the third submission cycle along with a detailed discussion of the entire ASPLOS&nbsp;’23 process.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SRDFVBI","conferencePaper","2021","Cérin, Christophe; Andres, Frédéric; Geldwerth-Feniger, Danielle","Towards an emulation tool based on ontologies and data life cycles for studying smart buildings","Proceedings of the International Workshop on Big Data in Emergent Distributed Environments","978-1-4503-8465-0","","10.1145/3460866.3461772","https://doi.org/10.1145/3460866.3461772","In this paper, we share our vision to study a complex Information Technology (IT) system handling a massive amount of data in the context of 'smart buildings.' One technique for analyzing complex IT systems relies on emulation, where the final software system is fully deployed on real architectures, and is evaluated in considering ""small"" instances of situations the system is supposed to solve. We propose a software architecture for studying the ecosystem of 'smart buildings'. This software architecture is built: 1) on top of ontologies for the description of smart buildings; 2) on a special tool for mastering the life cycle of data produced by sensors and actuators inside the buildings.We assume that it is equally important to model both the building's components and the flow of data produced inside the building. We use existing software components for both goals and to make real our concerns. According to a translational methodology, we also discuss use cases for illustrating the potential of our approach and the particular challenges associated with making the two main components of our emulation tool inter-operate.Therefore, our main contribution is to propose a comprehensive, ambitious and realistic research plan to guide communities. The paper illustrates how computer scientists and smart buildings domain scientists may communicate to address and solve specific research problems related to Big Data in emergent distributed environments. We are also guessing that experimental results that can demonstrate the practicality of the proposed combination of tools could be devised in the future, based on our broad vision. The paper is, first and foremost, a visionary paper.","2021","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","BiDEDE '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Virtual Event, China","","","","big data tools; data life cycle; emulation principles; ontology; smart buildings; systems and methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMR82AME","conferencePaper","2020","Zhao, Laiping; Yang, Yanan; Zhang, Kaixuan; Zhou, Xiaobo; Qiu, Tie; Li, Keqiu; Bao, Yungang","Rhythm: component-distinguishable workload deployment in datacenters","Proceedings of the Fifteenth European Conference on Computer Systems","978-1-4503-6882-7","","10.1145/3342195.3387534","https://doi.org/10.1145/3342195.3387534","Cloud service providers improve resource utilization by co-locating latency-critical (LC) workloads with best-effort batch (BE) jobs in datacenters. However, they usually treat an LC workload as a whole when allocating resources to BE jobs and neglect the different features of components of an LC workload. This kind of coarse-grained co-location method leaves a significant room for improvement in resource utilization.Based on the observation of the inconsistent interference tolerance abilities of different LC components, we propose a new abstraction called Servpod, which is a collection of a LC parts that are deployed on the same physical machine together, and show its merits on building a fine-grained co-location framework. The key idea is to differentiate the BE throughput launched with each LC Servpod, i.e., Servpod with high interference tolerance ability can be deployed along with more BE jobs. Based on Servpods, we present Rhythm, a co-location controller that maximizes the resource utilization while guaranteeing LC service's tail latency requirement. It quantifies the interference tolerance ability of each servpod through the analysis of tail-latency contribution. We evaluate Rhythm using LC services in forms of containerized processes and microservices, and find that it can improve the system throughput by 31.7%, CPU utilization by 26.2%, and memory bandwidth utilization by 34% while guaranteeing the SLA (service level agreement).","2020","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","EuroSys '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Heraklion, Greece","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZGWD5YJ","book","2024","","SPAA '24: Proceedings of the 36th ACM Symposium on Parallelism in Algorithms and Architectures","","979-8-4007-0416-1","","","","It is our great pleasure to welcome you to the 36th ACM Symposium on Parallelism in Algorithms and Architectures - SPAA 2024. SPAA aims to develop a deeper understanding of parallel and distributed computing, both in theory and in practice. Topics relevant to SPAA include algorithms, data structures, computational models, complexity theory, architectures, performance engineering, languages, runtime systems, compilers, programming systems, and networking systems. This year, there were 125 submissions to SPAA (117 regular submission and 8 brief announcements). The program committee accepted 35 regular papers and 19 brief announcements.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HL7W9CQK","book","2023","","CoNEXT-SW '23: Proceedings of the on CoNEXT Student Workshop 2023","","979-8-4007-0452-9","","","","Welcome to the 19th edition of the ACM Conference on Emerging Networking Experiment and Technologies (ACM CoNEXT 2022). CoNEXT is a premier and highly selective venue in computer networking. The first edition of the conference was organized in Toulouse in 2005 and we are back in France, but this time in Paris.Last year, the CoNEXT Steering Committee decided to move from a traditional conference model with a single submission deadline in June to a hybrid model with two submission deadlines (late November and late June). Two types of papers can be submitted to CoNEXT: (i) long papers presenting significant and novel research results on emerging computer networks and applications and (ii) short papers for contributions whose novelty and impact show the same technical excellence, but whose description fits within 6 pages. The accepted long papers are published in the journal Proceedings of the ACM on Networking (PACMNET) while the short papers appear in the conference proceedings.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2J22GVY","conferencePaper","2020","Dalibor, Manuela; Michael, Judith; Rumpe, Bernhard; Varga, Simon; Wortmann, Andreas","Towards a Model-Driven Architecture for Interactive Digital Twin Cockpits","Conceptual Modeling: 39th International Conference, ER 2020, Vienna, Austria, November 3–6, 2020, Proceedings","978-3-030-62521-4","","10.1007/978-3-030-62522-1_28","https://doi.org/10.1007/978-3-030-62522-1_28","Digital twins promise tremendous potential to reduce time and cost in the smart manufacturing of Industry 4.0. Engineering and monitoring interactive digital twins currently demands integrating different piecemeal technologies that effectively hinders their application and deployment. Current research on digital twins focuses on specific implementations or abstract models on how digital twins could be conceived. We propose model-driven software engineering to realize interactive digital twins and user-specific cockpits to interact with the digital twin by generating the infrastructure from common data structure models. To this end, we present a model-driven architecture for digital twins, its integration with an interactive cockpit, and a systematic method of realizing both. Through this, modeling, deploying, and monitoring interactive digital twins becomes more feasible and fosters their successful application in smart manufacturing.","2020","2025-03-14 16:13:13","2025-03-14 16:13:13","","377–387","","","","","","","","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","event-place: Vienna, Austria","","","","Digital Twins; Information systems; Model-driven software engineering; Smart manufacturing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBXCK98P","book","2024","","FSE 2024: Companion Proceedings of the 32nd ACM International Conference on the Foundations of Software Engineering","","979-8-4007-0658-5","","","","We are pleased to welcome all delegates to FSE 2024, the ACM International Conference on the Foundations of Software Engineering (FSE) 2024. The conference now has a shorter name! FSE is an internationally renowned forum for researchers, practitioners, and educators to present and discuss the most recent innovations, trends, experiences, and challenges in the field of software engineering. FSE brings together experts from academia and industry to exchange the latest research results and trends as well as their practical application in all areas of software engineering.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GHC34JBH","book","2024","","ICSIM '24: Proceedings of the 2024 7th International Conference on Software Engineering and Information Management","","979-8-4007-0919-7","","","","","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UE4QQ52","book","2023","","ICCIP '23: Proceedings of the 2023 9th International Conference on Communication and Information Processing","","979-8-4007-0890-9","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNDERH64","book","2023","","CNCIT '23: Proceedings of the 2023 2nd International Conference on Networks, Communications and Information Technology","","979-8-4007-0062-0","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHISP4PB","book","2023","","GoodIT '23: Proceedings of the 2023 ACM Conference on Information Technology for Social Good","","979-8-4007-0116-0","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KT9P6BB","book","2023","","CPS-IoT Week '23: Proceedings of Cyber-Physical Systems and Internet of Things Week 2023","","979-8-4007-0049-1","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SCKPGQ9V","conferencePaper","2024","Zheng, Kangzhen; Ni, Yanyan; Qi, Hongtao; Tang, Xu","Data Analysis and Decision Support Effect of Big Data Mining in Energy Internet Cyber-Physical Systems","Proceedings of the 3rd International Conference on Electronic Information Technology and Smart Agriculture","979-8-4007-1677-5","","10.1145/3641384.3641495","https://doi.org/10.1145/3641384.3641495","The construction of energy Internet can realize the massive collection of load-side data, and the local utilization of load-side data through edge computing devices can effectively reduce the pressure of cloud computing and communication system, but the computing and solving ability of edge devices is worse than that of cloud, and too many computing tasks of edge devices may also affect the overall scheduling. Therefore, this paper combines big data mining technology to analyze the data analysis and decision support in the cyber-physical systems of energy Internet, and studies the optimal scheduling method of energy Internet in cloud edge environment around the multi-energy complementary process and accurate demand response of energy Internet. The research results show that the energy Internet information model based on information physical fusion takes into account the plug-and-play characteristics of distributed devices in the network, and at the same time reflects the multi-time scale characteristics of energy Internet, taking into account the autonomy of specific devices in the network and so on. From the experimental evaluation, it can be seen that big data mining has a good effect on data analysis and decision support in energy Internet cyber-physical systems.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","198–203","","","","","","","ICEITSA '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Sanya, China","","","","data analysis; Big Data Mining; Cyberphysics; Decision Support; Energy Internet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYVIQZAY","book","2023","","ASPLOS 2023: Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2","","978-1-4503-9916-6","","","","It is our pleasure to introduce Volume II of ASPLOS ’23. For the first time, ASPLOS has embarked on a new multi-deadline review model. ASPLOS ’23 features 3 deadlines spaced throughout the year and papers will be published in three volumes. Multiple deadlines are meant to encourage authors to submit their papers when ready and to facilitate the selection of some papers for revision. For this volume of ASPLOS ’23, we discontinued the use of the 2-page extended abstract submissions that were used in ASPLOS ’21 and ASPLOS ’22. We found the extended abstract offered limited filtering and moved to a more traditional two phase review process. Each paper received 3 reviews in phase 1 and papers with positive scores advanced to the second round and received up to 2 more reviews. In our preface to Volume III, we will give a more detailed rundown of how the process worked.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5QG49GA","book","2023","","DistributedML '23: Proceedings of the 4th International Workshop on Distributed Machine Learning","","979-8-4007-0447-5","","","","Following up the prior three successful versions of DistributedML, it is our great honour and pleasure to welcome you again, this time physically in the 4rd edition of the Distributed Machine Learning Workshop (DistributedML '23). The workshop is co-located with the 19th International Conference on emerging Networking EXperiments and Technologies (CoNEXT '23) and held in Paris, France, on the 8th of December 2023.Distributed ML is a rapidly evolving, interdisciplinary field bringing together techniques from Distributed Systems, Networks and Machine Learning. With Deep Learning at the forefront, we are seeing an explosion of AI-driven technologies, from immersive VR experiences and smart digital assistants to advanced robotics and autonomous vehicles. These applications not only challenge the limits of local device capabilities but also many times necessitate a shift towards distributed models of computation to enhance performance and efficiency, while respecting privacy and sustainability. At the cornerstone of innovation, foundational models further push the boundaries of today's computational infrastructure. Therefore, scaling up to support the new training workloads and efficiently deploying Large Language or Vision Models become key research areas.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCSU9BCW","book","2022","","ICISE '22: Proceedings of the 7th International Conference on Information Systems Engineering","","978-1-4503-9788-9","","","","","2022","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMWBCB8R","book","2024","","eSAAM '24: Proceedings of the 4th Eclipse Security, AI, Architecture and Modelling Conference on Data Space","","979-8-4007-0984-5","","","","","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMPA5ZXS","book","2024","","ACM SIGCOMM '24: Proceedings of the ACM SIGCOMM 2024 Conference","","979-8-4007-0614-1","","","","","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XSERM7DU","book","2022","","PCI '22: Proceedings of the 26th Pan-Hellenic Conference on Informatics","","978-1-4503-9854-1","","","","","2022","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7U2SLHCS","book","2023","","ICSE '23: Proceedings of the 45th International Conference on Software Engineering: Companion Proceedings","","979-8-3503-2263-7","","","","ICSE is the leading and by far the largest conference in Software Engineering, attracting researchers, practitioners and students from around the world. ICSE2023 is co-located with 10 conferences and symposia this year, many long-established and prestigious venues in their own right.","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","IEEE Press","Melbourne, Victoria, Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PVF7Z86","book","2023","","ACSAC '23: Proceedings of the 39th Annual Computer Security Applications Conference","","979-8-4007-0886-2","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95NF2H7C","book","2023","","AIBDF '23: Proceedings of the 2023 3rd Guangdong-Hong Kong-Macao Greater Bay Area Artificial Intelligence and Big Data Forum","","979-8-4007-1636-2","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIKBHPR3","book","2022","","ICPP '22: Proceedings of the 51st International Conference on Parallel Processing","","978-1-4503-9733-9","","","","","2022","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
